filename,pred_class,confidence,top3_classes
10442628686.jpg,contrast_change,0.933631181716919,"[('contrast_change', 0.933631181716919), ('change of color saturation', 0.05429399386048317), ('mean shift', 0.008884928189218044)]"
10458703674.jpg,mean shift,0.6527583599090576,"[('mean shift', 0.6527583599090576), ('contrast_change', 0.33997151255607605), ('chromatic_aberrations', 0.001788903260603547)]"
10466453556.jpg,mean shift,0.8732348084449768,"[('mean shift', 0.8732348084449768), ('gaussian_blur', 0.09566017240285873), ('chromatic_aberrations', 0.026101993396878242)]"
10471406506.jpg,jpeg2000_transmission_errors,0.9772905707359314,"[('jpeg2000_transmission_errors', 0.9772905707359314), ('contrast_change', 0.016635682433843613), ('comfort_noise', 0.004222676157951355)]"
10481974434.jpg,chromatic_aberrations,0.9554442763328552,"[('chromatic_aberrations', 0.9554442763328552), ('mean shift', 0.040008433163166046), ('image_denoising', 0.0017231183592230082)]"
10490369963.jpg,chromatic_aberrations,0.9960799813270569,"[('chromatic_aberrations', 0.9960799813270569), ('quantization_noise', 0.0020103624556213617), ('image_denoising', 0.001741054467856884)]"
10492897986.jpg,change of color saturation,0.9999841451644897,"[('change of color saturation', 0.9999841451644897), ('jpeg_transmission_errors', 9.419408343092073e-06), ('contrast_change', 2.6200891625194345e-06)]"
10506082433.jpg,chromatic_aberrations,0.9880289435386658,"[('chromatic_aberrations', 0.9880289435386658), ('quantization_noise', 0.007839313708245754), ('image_denoising', 0.002985679544508457)]"
10517436165.jpg,change of color saturation,0.5861184597015381,"[('change of color saturation', 0.5861184597015381), ('contrast_change', 0.348654568195343), ('jpeg_transmission_errors', 0.061685413122177124)]"
10526881085.jpg,contrast_change,0.65987229347229,"[('contrast_change', 0.65987229347229), ('non_eccentricity_pattern_noise', 0.32292604446411133), ('quantization_noise', 0.006332311779260635)]"
10530470795.jpg,contrast_change,0.7506527900695801,"[('contrast_change', 0.7506527900695801), ('quantization_noise', 0.24893303215503693), ('chromatic_aberrations', 9.475691331317648e-05)]"
10535849673.jpg,image_denoising,0.8897834420204163,"[('image_denoising', 0.8897834420204163), ('chromatic_aberrations', 0.07246875017881393), ('mean shift', 0.02603822760283947)]"
10536668436.jpg,mean shift,0.9729214906692505,"[('mean shift', 0.9729214906692505), ('chromatic_aberrations', 0.01972455345094204), ('contrast_change', 0.004545864183455706)]"
10544775715.jpg,quantization_noise,0.6672566533088684,"[('quantization_noise', 0.6672566533088684), ('image_denoising', 0.2411346286535263), ('chromatic_aberrations', 0.04575512930750847)]"
1057328504.jpg,contrast_change,0.9345329403877258,"[('contrast_change', 0.9345329403877258), ('mean shift', 0.022388987243175507), ('sparse_sampling_and_reconstruction', 0.018734030425548553)]"
10586872235.jpg,contrast_change,0.45936527848243713,"[('contrast_change', 0.45936527848243713), ('quantization_noise', 0.3958470821380615), ('image_denoising', 0.0996086373925209)]"
10602786066.jpg,contrast_change,0.9962602853775024,"[('contrast_change', 0.9962602853775024), ('gaussian_blur', 0.0020445859991014004), ('mean shift', 0.0008274088613688946)]"
10617981003.jpg,chromatic_aberrations,0.8982716798782349,"[('chromatic_aberrations', 0.8982716798782349), ('image_denoising', 0.09094619005918503), ('mean shift', 0.006563768722116947)]"
10620203775.jpg,mean shift,0.7887305617332458,"[('mean shift', 0.7887305617332458), ('chromatic_aberrations', 0.14549392461776733), ('contrast_change', 0.05409039929509163)]"
10631630073.jpg,chromatic_aberrations,0.4340953230857849,"[('chromatic_aberrations', 0.4340953230857849), ('image_denoising', 0.3529738783836365), ('mean shift', 0.1733718067407608)]"
1063351510.jpg,chromatic_aberrations,0.9958904981613159,"[('chromatic_aberrations', 0.9958904981613159), ('image_denoising', 0.0035318005830049515), ('spatially_correlated_noise', 0.00020650349324569106)]"
106456452.jpg,chromatic_aberrations,0.9626784920692444,"[('chromatic_aberrations', 0.9626784920692444), ('mean shift', 0.03201625496149063), ('image_denoising', 0.004517935682088137)]"
10660571735.jpg,contrast_change,0.6033551096916199,"[('contrast_change', 0.6033551096916199), ('mean shift', 0.3799733817577362), ('chromatic_aberrations', 0.0050257411785423756)]"
106652866.jpg,contrast_change,0.968271017074585,"[('contrast_change', 0.968271017074585), ('quantization_noise', 0.031300537288188934), ('chromatic_aberrations', 9.719197259983048e-05)]"
10679134563.jpg,chromatic_aberrations,0.5036569237709045,"[('chromatic_aberrations', 0.5036569237709045), ('image_denoising', 0.4959520399570465), ('jpeg2000_transmission_errors', 0.00012263498501852155)]"
10680153225.jpg,chromatic_aberrations,0.8792718052864075,"[('chromatic_aberrations', 0.8792718052864075), ('image_denoising', 0.09852242469787598), ('gaussian_blur', 0.015922503545880318)]"
10680715605.jpg,image_denoising,0.8754028081893921,"[('image_denoising', 0.8754028081893921), ('chromatic_aberrations', 0.12445501238107681), ('gaussian_blur', 3.4486929507693276e-05)]"
10698962263.jpg,non_eccentricity_pattern_noise,0.3840789794921875,"[('non_eccentricity_pattern_noise', 0.3840789794921875), ('chromatic_aberrations', 0.30562007427215576), ('mean shift', 0.12320366501808167)]"
10715577856.jpg,change of color saturation,0.9983407258987427,"[('change of color saturation', 0.9983407258987427), ('color_quantization_with_dithering', 0.0012716163182631135), ('contrast_change', 0.00025884268688969314)]"
1075190309.jpg,contrast_change,0.9902998208999634,"[('contrast_change', 0.9902998208999634), ('mean shift', 0.007852383889257908), ('chromatic_aberrations', 0.00105895078741014)]"
10762659033.jpg,quantization_noise,0.8595964312553406,"[('quantization_noise', 0.8595964312553406), ('contrast_change', 0.14004629850387573), ('multiplicative_gaussian_noise', 7.233378710225224e-05)]"
10765812585.jpg,chromatic_aberrations,0.9563167691230774,"[('chromatic_aberrations', 0.9563167691230774), ('mean shift', 0.02621215209364891), ('image_denoising', 0.011965394020080566)]"
10775358296.jpg,image_denoising,0.5208113789558411,"[('image_denoising', 0.5208113789558411), ('chromatic_aberrations', 0.305512934923172), ('mean shift', 0.15291456878185272)]"
10813730303.jpg,spatially_correlated_noise,0.9637453556060791,"[('spatially_correlated_noise', 0.9637453556060791), ('image_denoising', 0.018042780458927155), ('gaussian_blur', 0.0035820475313812494)]"
10819001424.jpg,chromatic_aberrations,0.9632946848869324,"[('chromatic_aberrations', 0.9632946848869324), ('image_denoising', 0.034104518592357635), ('mean shift', 0.0019942624494433403)]"
10847909336.jpg,gaussian_blur,0.864708662033081,"[('gaussian_blur', 0.864708662033081), ('image_denoising', 0.13463950157165527), ('jpeg2000_compression', 0.00029853789601475)]"
1084984228.jpg,chromatic_aberrations,0.8960405588150024,"[('chromatic_aberrations', 0.8960405588150024), ('mean shift', 0.09989574551582336), ('contrast_change', 0.0018358994275331497)]"
1085590803.jpg,mean shift,0.6609822511672974,"[('mean shift', 0.6609822511672974), ('chromatic_aberrations', 0.25793445110321045), ('image_denoising', 0.06919621676206589)]"
10856434794.jpg,change of color saturation,0.9999071359634399,"[('change of color saturation', 0.9999071359634399), ('contrast_change', 3.66576095984783e-05), ('jpeg_transmission_errors', 3.61924794560764e-05)]"
10856757.jpg,image_denoising,0.9899588227272034,"[('image_denoising', 0.9899588227272034), ('chromatic_aberrations', 0.007655245251953602), ('gaussian_blur', 0.0009685136028565466)]"
10858952303.jpg,chromatic_aberrations,0.9621724486351013,"[('chromatic_aberrations', 0.9621724486351013), ('image_denoising', 0.03717827796936035), ('jpeg2000_transmission_errors', 0.0004654070653486997)]"
10883456586.jpg,image_denoising,0.7602260112762451,"[('image_denoising', 0.7602260112762451), ('mean shift', 0.14000757038593292), ('chromatic_aberrations', 0.07302485406398773)]"
10893404795.jpg,chromatic_aberrations,0.9801666140556335,"[('chromatic_aberrations', 0.9801666140556335), ('mean shift', 0.013969278894364834), ('quantization_noise', 0.002584243891760707)]"
10895044423.jpg,chromatic_aberrations,0.9988947510719299,"[('chromatic_aberrations', 0.9988947510719299), ('mean shift', 0.0005018010269850492), ('image_denoising', 0.0004932638257741928)]"
10898287705.jpg,quantization_noise,0.9765369892120361,"[('quantization_noise', 0.9765369892120361), ('chromatic_aberrations', 0.02055424265563488), ('contrast_change', 0.0025757229886949062)]"
10906887886.jpg,chromatic_aberrations,0.580889105796814,"[('chromatic_aberrations', 0.580889105796814), ('mean shift', 0.3896022439002991), ('contrast_change', 0.01968364417552948)]"
10910262455.jpg,mean shift,0.982123076915741,"[('mean shift', 0.982123076915741), ('chromatic_aberrations', 0.01691308803856373), ('contrast_change', 0.000428004190325737)]"
10915557435.jpg,quantization_noise,0.9845482707023621,"[('quantization_noise', 0.9845482707023621), ('chromatic_aberrations', 0.005881181452423334), ('contrast_change', 0.005067039281129837)]"
10923819485.jpg,chromatic_aberrations,0.9947745203971863,"[('chromatic_aberrations', 0.9947745203971863), ('mean shift', 0.004626589827239513), ('image_denoising', 0.0002097495162161067)]"
10925112255.jpg,chromatic_aberrations,0.9000368714332581,"[('chromatic_aberrations', 0.9000368714332581), ('image_denoising', 0.0983022004365921), ('mean shift', 0.0006412137881852686)]"
10931213005.jpg,image_denoising,0.8898063898086548,"[('image_denoising', 0.8898063898086548), ('chromatic_aberrations', 0.086947500705719), ('contrast_change', 0.012382034212350845)]"
10932590295.jpg,change of color saturation,0.5327826142311096,"[('change of color saturation', 0.5327826142311096), ('jpeg2000_compression', 0.19859379529953003), ('sparse_sampling_and_reconstruction', 0.16137449443340302)]"
10948257133.jpg,quantization_noise,0.7494471669197083,"[('quantization_noise', 0.7494471669197083), ('chromatic_aberrations', 0.17934627830982208), ('contrast_change', 0.0594024658203125)]"
10981006796.jpg,jpeg2000_transmission_errors,0.6034469604492188,"[('jpeg2000_transmission_errors', 0.6034469604492188), ('contrast_change', 0.305678129196167), ('spatially_correlated_noise', 0.05017917603254318)]"
109825878.jpg,spatially_correlated_noise,0.8477193117141724,"[('spatially_correlated_noise', 0.8477193117141724), ('image_denoising', 0.07110129296779633), ('chromatic_aberrations', 0.05263599380850792)]"
10990397626.jpg,mean shift,0.8902394771575928,"[('mean shift', 0.8902394771575928), ('chromatic_aberrations', 0.07877688109874725), ('contrast_change', 0.023452123627066612)]"
11013892854.jpg,gaussian_blur,0.9940997362136841,"[('gaussian_blur', 0.9940997362136841), ('chromatic_aberrations', 0.00481124734506011), ('image_denoising', 0.00075019511859864)]"
110356262.jpg,mean shift,0.9527365565299988,"[('mean shift', 0.9527365565299988), ('gaussian_blur', 0.03220105543732643), ('chromatic_aberrations', 0.0075787934474647045)]"
11054039594.jpg,non_eccentricity_pattern_noise,0.8242979049682617,"[('non_eccentricity_pattern_noise', 0.8242979049682617), ('mean shift', 0.13648712635040283), ('contrast_change', 0.029702527448534966)]"
11054955216.jpg,image_denoising,0.9900147914886475,"[('image_denoising', 0.9900147914886475), ('quantization_noise', 0.005187442060559988), ('chromatic_aberrations', 0.004437670111656189)]"
11058112996.jpg,gaussian_blur,0.970055341720581,"[('gaussian_blur', 0.970055341720581), ('image_denoising', 0.02696894109249115), ('chromatic_aberrations', 0.0026579881086945534)]"
11061633946.jpg,mean shift,0.9506208300590515,"[('mean shift', 0.9506208300590515), ('contrast_change', 0.013686126098036766), ('multiplicative_gaussian_noise', 0.009090060368180275)]"
11124139926.jpg,quantization_noise,0.8271970748901367,"[('quantization_noise', 0.8271970748901367), ('chromatic_aberrations', 0.08769399672746658), ('contrast_change', 0.058322761207818985)]"
11126091314.jpg,mean shift,0.7350338101387024,"[('mean shift', 0.7350338101387024), ('chromatic_aberrations', 0.22922955453395844), ('contrast_change', 0.034672755748033524)]"
11139580153.jpg,mean shift,0.9865623116493225,"[('mean shift', 0.9865623116493225), ('chromatic_aberrations', 0.012191192246973515), ('contrast_change', 0.0006063718465156853)]"
11149566996.jpg,gaussian_blur,0.9995691180229187,"[('gaussian_blur', 0.9995691180229187), ('image_denoising', 0.00022340621217153966), ('chromatic_aberrations', 0.00015461782459169626)]"
11156365526.jpg,mean shift,0.6910646557807922,"[('mean shift', 0.6910646557807922), ('chromatic_aberrations', 0.24875493347644806), ('contrast_change', 0.05233468487858772)]"
11158314215.jpg,mean shift,0.9371829032897949,"[('mean shift', 0.9371829032897949), ('contrast_change', 0.05881894379854202), ('chromatic_aberrations', 0.003152772318571806)]"
11175382195.jpg,mean shift,0.560650110244751,"[('mean shift', 0.560650110244751), ('contrast_change', 0.3463652431964874), ('chromatic_aberrations', 0.0778874084353447)]"
11183022383.jpg,chromatic_aberrations,0.946921169757843,"[('chromatic_aberrations', 0.946921169757843), ('image_denoising', 0.05174805968999863), ('quantization_noise', 0.000676795607432723)]"
11232665444.jpg,mean shift,0.7533167004585266,"[('mean shift', 0.7533167004585266), ('chromatic_aberrations', 0.18241022527217865), ('image_denoising', 0.04433843120932579)]"
11264048414.jpg,jpeg_transmission_errors,0.9926984906196594,"[('jpeg_transmission_errors', 0.9926984906196594), ('change of color saturation', 0.002820533001795411), ('sparse_sampling_and_reconstruction', 0.0027307618875056505)]"
11268202995.jpg,chromatic_aberrations,0.9991822838783264,"[('chromatic_aberrations', 0.9991822838783264), ('image_denoising', 0.0007585862185806036), ('quantization_noise', 2.4772994947852567e-05)]"
11270280904.jpg,image_denoising,0.6499481201171875,"[('image_denoising', 0.6499481201171875), ('quantization_noise', 0.1843222826719284), ('contrast_change', 0.12074074894189835)]"
11275584366.jpg,chromatic_aberrations,0.8178035020828247,"[('chromatic_aberrations', 0.8178035020828247), ('image_denoising', 0.1412532478570938), ('mean shift', 0.03815485164523125)]"
11295475784.jpg,chromatic_aberrations,0.7821223139762878,"[('chromatic_aberrations', 0.7821223139762878), ('mean shift', 0.16420187056064606), ('image_denoising', 0.034217510372400284)]"
113701797.jpg,additive_noise_in_color_components,0.6345977783203125,"[('additive_noise_in_color_components', 0.6345977783203125), ('jpeg2000_transmission_errors', 0.22657102346420288), ('jpeg_transmission_errors', 0.04852491617202759)]"
11370407443.jpg,gaussian_blur,0.8418892621994019,"[('gaussian_blur', 0.8418892621994019), ('image_denoising', 0.12454989552497864), ('chromatic_aberrations', 0.03219163790345192)]"
11393787465.jpg,chromatic_aberrations,0.9917526841163635,"[('chromatic_aberrations', 0.9917526841163635), ('image_denoising', 0.008184695616364479), ('quantization_noise', 1.819366661948152e-05)]"
11396447303.jpg,contrast_change,0.9993330836296082,"[('contrast_change', 0.9993330836296082), ('mean shift', 0.00032216007821261883), ('quantization_noise', 0.0002137555566150695)]"
11414474354.jpg,chromatic_aberrations,0.7544360160827637,"[('chromatic_aberrations', 0.7544360160827637), ('image_denoising', 0.2438630908727646), ('quantization_noise', 0.0013464129297062755)]"
11424871693.jpg,change of color saturation,0.9999738931655884,"[('change of color saturation', 0.9999738931655884), ('jpeg_compression', 8.228945262089837e-06), ('jpeg_transmission_errors', 8.175245966413058e-06)]"
11426976205.jpg,mean shift,0.781827986240387,"[('mean shift', 0.781827986240387), ('chromatic_aberrations', 0.19789351522922516), ('image_denoising', 0.01623688079416752)]"
11438612393.jpg,chromatic_aberrations,0.996798574924469,"[('chromatic_aberrations', 0.996798574924469), ('quantization_noise', 0.001561096403747797), ('jpeg2000_transmission_errors', 0.0005319090560078621)]"
11439591215.jpg,mean shift,0.9950137734413147,"[('mean shift', 0.9950137734413147), ('chromatic_aberrations', 0.004121887031942606), ('contrast_change', 0.00036860143882222474)]"
11456199025.jpg,gaussian_blur,0.9979173541069031,"[('gaussian_blur', 0.9979173541069031), ('image_denoising', 0.001608001533895731), ('chromatic_aberrations', 0.00037178033380769193)]"
11495616074.jpg,gaussian_blur,0.4805760085582733,"[('gaussian_blur', 0.4805760085582733), ('mean shift', 0.24355334043502808), ('image_denoising', 0.22911642491817474)]"
11499073263.jpg,image_denoising,0.6775440573692322,"[('image_denoising', 0.6775440573692322), ('chromatic_aberrations', 0.3074859380722046), ('quantization_noise', 0.013276603072881699)]"
11504259765.jpg,gaussian_blur,0.9991614818572998,"[('gaussian_blur', 0.9991614818572998), ('image_denoising', 0.0003108357486780733), ('contrast_change', 0.0002233715495094657)]"
11509515706.jpg,mean shift,0.6797948479652405,"[('mean shift', 0.6797948479652405), ('chromatic_aberrations', 0.17937885224819183), ('gaussian_blur', 0.11264226585626602)]"
11511265293.jpg,change of color saturation,0.8705079555511475,"[('change of color saturation', 0.8705079555511475), ('color_quantization_with_dithering', 0.11011635512113571), ('jpeg2000_transmission_errors', 0.018265239894390106)]"
11518631385.jpg,jpeg_transmission_errors,0.9837334752082825,"[('jpeg_transmission_errors', 0.9837334752082825), ('jpeg2000_transmission_errors', 0.007463513873517513), ('mean shift', 0.005238738376647234)]"
11522984926.jpg,gaussian_blur,0.9624798893928528,"[('gaussian_blur', 0.9624798893928528), ('image_denoising', 0.033363550901412964), ('chromatic_aberrations', 0.0036588218063116074)]"
1152554814.jpg,chromatic_aberrations,0.9062173962593079,"[('chromatic_aberrations', 0.9062173962593079), ('image_denoising', 0.09368251264095306), ('spatially_correlated_noise', 1.935686668730341e-05)]"
11527524903.jpg,mean shift,0.8138509392738342,"[('mean shift', 0.8138509392738342), ('gaussian_blur', 0.14457741379737854), ('chromatic_aberrations', 0.026901574805378914)]"
115290990.jpg,sparse_sampling_and_reconstruction,0.6433983445167542,"[('sparse_sampling_and_reconstruction', 0.6433983445167542), ('chromatic_aberrations', 0.1717071384191513), ('jpeg2000_compression', 0.13639402389526367)]"
11548683805.jpg,chromatic_aberrations,0.9997954964637756,"[('chromatic_aberrations', 0.9997954964637756), ('image_denoising', 8.650230302009732e-05), ('mean shift', 8.03464645287022e-05)]"
1154962046.jpg,chromatic_aberrations,0.6267167329788208,"[('chromatic_aberrations', 0.6267167329788208), ('image_denoising', 0.21168914437294006), ('mean shift', 0.12684722244739532)]"
11706252.jpg,contrast_change,0.9243824481964111,"[('contrast_change', 0.9243824481964111), ('mean shift', 0.07505685836076736), ('comfort_noise', 0.0002308428374817595)]"
1195689121.jpg,mean shift,0.9949486255645752,"[('mean shift', 0.9949486255645752), ('contrast_change', 0.004658342804759741), ('chromatic_aberrations', 0.00031594501342624426)]"
120328351.jpg,chromatic_aberrations,0.9468342661857605,"[('chromatic_aberrations', 0.9468342661857605), ('image_denoising', 0.031402040272951126), ('mean shift', 0.016319766640663147)]"
122346209.jpg,spatially_correlated_noise,0.9937076568603516,"[('spatially_correlated_noise', 0.9937076568603516), ('additive_gaussian_noise', 0.0032178505789488554), ('lossy_compression_of_color_images', 0.0006595376180484891)]"
122553631.jpg,mean shift,0.9958136677742004,"[('mean shift', 0.9958136677742004), ('contrast_change', 0.0022880788892507553), ('chromatic_aberrations', 0.001458574435673654)]"
1252945239.jpg,gaussian_blur,0.999257504940033,"[('gaussian_blur', 0.999257504940033), ('image_denoising', 0.0006608452531509101), ('sparse_sampling_and_reconstruction', 5.3814412240171805e-05)]"
125829275.jpg,chromatic_aberrations,0.9982036352157593,"[('chromatic_aberrations', 0.9982036352157593), ('image_denoising', 0.0013653214555233717), ('mean shift', 0.00037598516792058945)]"
1295925783.jpg,mean shift,0.7709828019142151,"[('mean shift', 0.7709828019142151), ('multiplicative_gaussian_noise', 0.13645780086517334), ('contrast_change', 0.03476371988654137)]"
1296759644.jpg,spatially_correlated_noise,0.593292236328125,"[('spatially_correlated_noise', 0.593292236328125), ('image_denoising', 0.12994639575481415), ('additive_noise_in_color_components', 0.1211327388882637)]"
1296775174.jpg,gaussian_blur,0.9985378980636597,"[('gaussian_blur', 0.9985378980636597), ('image_denoising', 0.001245542080141604), ('chromatic_aberrations', 9.356075315736234e-05)]"
1306121832.jpg,mean shift,0.9989296793937683,"[('mean shift', 0.9989296793937683), ('contrast_change', 0.0007249041809700429), ('chromatic_aberrations', 0.00019123566744383425)]"
1306193020.jpg,chromatic_aberrations,0.9071996808052063,"[('chromatic_aberrations', 0.9071996808052063), ('gaussian_blur', 0.07225070148706436), ('image_denoising', 0.01875467412173748)]"
1312413141.jpg,spatially_correlated_noise,0.9374511241912842,"[('spatially_correlated_noise', 0.9374511241912842), ('additive_noise_in_color_components', 0.06055046245455742), ('lossy_compression_of_color_images', 0.0007253793883137405)]"
1313706108.jpg,image_denoising,0.914760410785675,"[('image_denoising', 0.914760410785675), ('gaussian_blur', 0.03650239109992981), ('mean shift', 0.01888781227171421)]"
1315889745.jpg,mean shift,0.9703816771507263,"[('mean shift', 0.9703816771507263), ('chromatic_aberrations', 0.02790101058781147), ('contrast_change', 0.00044956125202588737)]"
1317678723.jpg,spatially_correlated_noise,0.9336574673652649,"[('spatially_correlated_noise', 0.9336574673652649), ('quantization_noise', 0.03382116183638573), ('jpeg2000_transmission_errors', 0.013346059247851372)]"
1329449674.jpg,mean shift,0.5715917348861694,"[('mean shift', 0.5715917348861694), ('chromatic_aberrations', 0.4232478439807892), ('contrast_change', 0.003156258724629879)]"
1332211559.jpg,mean shift,0.7938158512115479,"[('mean shift', 0.7938158512115479), ('chromatic_aberrations', 0.18983560800552368), ('image_denoising', 0.009111886844038963)]"
133829142.jpg,chromatic_aberrations,0.991367518901825,"[('chromatic_aberrations', 0.991367518901825), ('mean shift', 0.005300929769873619), ('image_denoising', 0.0021718486677855253)]"
134343714.jpg,quantization_noise,0.9821565747261047,"[('quantization_noise', 0.9821565747261047), ('contrast_change', 0.017644541338086128), ('impulse_noise', 5.623421384370886e-05)]"
